id,x,y,z,r,g,b
1642,2.1886468,-0.39607784,-0.9705965,0.52156866,0.4627451,0.53333336
1643,2.1438267,-0.3804014,-0.98012227,0.52156866,0.4627451,0.53333336
1644,1.7660598,-0.73488545,-0.67251766,0.52156866,0.4627451,0.53333336
1645,2.4332685,-0.3725134,-1.2959403,0.52156866,0.4627451,0.53333336
1646,2.0048947,-1.0883653,-1.0870682,0.52156866,0.4627451,0.53333336
1647,1.6926489,-1.070566,-0.9197426,0.52156866,0.4627451,0.53333336
1648,2.0367365,-1.064264,-1.2681828,0.52156866,0.4627451,0.53333336
1649,2.1139615,-0.22488429,-0.9878145,0.5019608,0.47058824,0.5294118
1650,1.8623426,-0.3955763,-0.7633584,0.45490196,0.46666667,0.5294118
1651,2.1307392,-0.37753385,-0.9814735,0.45490196,0.4745098,0.5254902
1652,3.474471,-0.4867845,-2.1228771,0.8980392,0.52156866,0.49803922
1653,3.2945313,-0.46181244,-2.011459,0.7529412,0.5176471,0.49803922
1654,2.707143,-1.1142896,-1.5949638,0.49019608,0.45490196,0.54509807
1655,3.0059822,-1.098154,-1.8495111,0.45490196,0.46666667,0.53333336
1656,2.7606242,-1.071783,-1.7162905,0.52156866,0.45882353,0.5372549
1657,2.5773847,-1.0785141,-1.608302,0.54509807,0.4509804,0.54509807
1658,2.4017298,-1.1151559,-1.4695703,0.45490196,0.4745098,0.5254902
1659,2.3034456,-1.0818446,-1.4127781,0.6,0.46666667,0.5294118
1660,3.208688,-0.51542395,-2.2894208,0.93333334,0.50980395,0.5058824
1661,1.8937374,-1.0790524,-1.2010587,0.6,0.46666667,0.5294118
1662,2.6160893,-1.0711024,-1.9525131,0.72156864,0.4509804,0.54509807
1663,2.2885523,-1.0953615,-1.8225585,0.5058824,0.4509804,0.5411765
1664,1.8354261,-1.0707526,-1.4410285,0.6313726,0.46666667,0.5294118
1665,2.3456745,-1.0926901,-2.210541,0.6745098,0.45490196,0.54901963
1666,2.3657649,-1.0990564,-2.3806312,0.49803922,0.4745098,0.5294118
1667,2.5341084,-0.9652897,-2.7491355,0.6,0.46666667,0.5294118
1668,2.4597487,-0.5231875,-1.30203,0.6,0.46666667,0.5294118
1669,1.9790356,-1.1006732,-1.3797455,0.6,0.46666667,0.5294118
1670,2.1592898,-1.1221014,-1.7331856,0.6039216,0.4627451,0.5372549
1671,1.6768315,-1.0791017,-1.2884408,0.45490196,0.4745098,0.5254902
1672,2.1038902,-1.0934224,-1.8339078,0.6039216,0.4627451,0.5372549
1673,1.7992814,-1.0540833,-1.7596762,0.6117647,0.47058824,0.5294118
1674,2.535373,-1.0859852,-1.5159795,0.5254902,0.4509804,0.54901963
1675,2.9518106,-0.41776237,-2.2439504,0.8352941,0.5058824,0.5058824
1676,2.5000129,-1.1361502,-1.8310238,0.7490196,0.44705883,0.5529412
1677,2.761474,-0.64735305,-2.7102191,0.6117647,0.47058824,0.5294118
1678,1.7891101,-1.1348125,-1.6480031,0.6313726,0.46666667,0.5294118
1679,1.6504108,-1.0794936,-1.5220851,0.54901963,0.45882353,0.5372549
1680,2.620888,-1.1129187,-2.9979947,0.5019608,0.47058824,0.5294118
1681,2.0610714,-1.1160939,-2.2223015,0.6,0.46666667,0.5294118
1682,2.0188396,-1.09763,-1.0729332,0.50980395,0.45490196,0.5372549
1683,1.7208534,-1.1198756,-1.5513792,0.45490196,0.4745098,0.5254902
1684,1.8077439,-1.0621606,-1.6788559,0.6117647,0.47058824,0.5294118
1685,2.2649555,-0.6072488,-1.0657444,0.45490196,0.4745098,0.5254902
1686,2.3426883,-0.17092589,-1.2578243,0.45490196,0.4745098,0.5254902
1687,1.9567698,-1.0628935,-1.2298676,0.45490196,0.4745098,0.5254902
1688,1.9693087,-1.1001655,-1.5892255,0.6,0.46666667,0.5294118
1689,2.5226312,-1.2028848,-2.2835872,0.7137255,0.45490196,0.5372549
1690,2.0900338,-1.2031823,-2.0334427,0.54901963,0.4627451,0.53333336
1691,2.6179202,-0.30097002,-1.4844422,0.7254902,0.4627451,0.53333336
1692,3.4329572,-0.9097641,-2.0703578,0.58431375,0.49803922,0.50980395
1693,2.224846,-1.0898113,-1.2216923,0.627451,0.45490196,0.54509807
1694,3.0756745,-1.0578372,-1.9203929,0.6117647,0.45882353,0.5372549
1695,2.663039,-1.1051238,-1.663018,0.6039216,0.4627451,0.5372549
1696,3.275474,-0.97315085,-2.1973083,0.6156863,0.49019608,0.5176471
1697,2.8801556,-1.094711,-2.0261834,0.44313726,0.47058824,0.53333336
1698,2.4576836,-1.0704218,-1.6627244,0.3254902,0.46666667,0.53333336
1699,1.9117976,-1.082826,-1.2150843,0.54901963,0.45882353,0.5372549
1700,3.0186477,-0.4521672,-2.2762897,0.8117647,0.50980395,0.50980395
1701,3.118165,-0.7368784,-2.3929613,0.41568628,0.44705883,0.54901963
1702,2.1731207,-1.1049361,-1.579043,0.6039216,0.4627451,0.5372549
1703,2.6438618,-1.0907924,-2.0995314,0.654902,0.45490196,0.5411765
1704,2.4780657,-1.0816112,-2.3756242,0.6,0.46666667,0.5294118
1705,1.9217516,-1.0562536,-1.7265904,0.7254902,0.4627451,0.53333336
1706,1.976373,-1.0775115,-1.8327807,0.6313726,0.46666667,0.5294118
1707,2.3690188,-1.088091,-2.4500203,0.6117647,0.47058824,0.5294118
1708,1.924694,-1.0850736,-1.8620024,0.6313726,0.46666667,0.5294118
1709,2.310273,-1.1259761,-2.4339716,0.6313726,0.46666667,0.5294118
1710,2.0838983,-1.0907627,-2.1776695,0.6117647,0.47058824,0.5294118
1711,2.1668048,-1.0628111,-2.3743558,0.6313726,0.46666667,0.5294118
1712,1.6382852,-1.0810786,-1.6180284,0.6,0.46666667,0.5294118
1713,3.174186,-0.9493887,-2.2142427,0.34901962,0.49019608,0.5176471
1714,1.8756634,-1.084525,-1.5118082,0.6117647,0.47058824,0.5294118
1715,1.8742417,-1.0766801,-1.5768733,0.7411765,0.45490196,0.5411765
1716,2.4348383,-0.5414282,-1.2798883,0.6,0.46666667,0.5294118
1717,2.3429787,-1.1112676,-1.2424282,0.6039216,0.4627451,0.5372549
1718,2.3671193,-1.0814618,-1.2940878,0.67058825,0.45490196,0.5411765
1719,2.3309667,-1.0812742,-1.5737073,0.45490196,0.4745098,0.5254902
1720,2.5160441,-0.93405837,-2.9147274,0.6,0.46666667,0.5294118
1721,2.1961808,-1.0737455,-1.0899057,0.6117647,0.47058824,0.5294118
1722,2.3497577,-1.0418847,-1.2285124,0.6,0.46666667,0.5294118
1723,2.0650988,-1.088765,-1.0415525,0.6,0.46666667,0.5294118
1724,2.334078,-1.0900184,-1.2836548,0.6,0.46666667,0.5294118
1725,3.1770337,-0.68462497,-2.2906873,0.8235294,0.5058824,0.5058824
1726,2.004433,-1.0762805,-1.4129087,0.6,0.46666667,0.5294118
1727,1.7435002,-1.0648332,-1.3170083,0.6,0.46666667,0.5294118
1728,2.1045663,-1.0631086,-1.7259923,0.6313726,0.46666667,0.5294118
1729,2.4816535,-1.0662863,-2.4479263,0.6,0.46666667,0.5294118
1730,2.5911329,-0.63140106,-2.7207458,0.6313726,0.46666667,0.5294118
1731,2.3465471,-1.0153185,-2.505595,0.6,0.46666667,0.5294118
1732,2.3014953,-0.25399196,-1.1929172,0.6,0.46666667,0.5294118
1733,2.2025902,-1.0925587,-1.1432921,0.5294118,0.45882353,0.5372549
1734,2.6321578,-3.2222943,-2.170039,1.0,0.48235294,0.50980395
1735,2.733148,-0.67241067,-2.6264806,0.6313726,0.46666667,0.5294118
1736,2.6256518,-1.0704287,-2.8120565,0.6117647,0.47058824,0.5294118
1737,2.5568404,-0.95903325,-2.747,0.6313726,0.46666667,0.5294118
1738,2.0001585,-1.0883039,-2.1099365,0.6313726,0.46666667,0.5294118
1739,3.2474186,-1.0373824,-1.9950979,0.5019608,0.47058824,0.5294118
1740,3.0026312,-1.1800919,-1.9127201,0.5411765,0.4627451,0.53333336
1741,2.186511,-1.0183786,-1.0360425,0.6,0.46666667,0.5294118
1742,2.1847057,-1.041773,-1.0412511,0.6,0.46666667,0.5294118
1743,1.4588271,-1.1010183,-0.7516283,0.5647059,0.45490196,0.5411765
1744,1.8391864,-1.1281329,-0.79277533,0.5294118,0.45882353,0.5372549
1745,1.8731129,-1.077809,-0.90835804,0.5294118,0.45882353,0.5372549
1746,1.7319319,-1.0913826,-0.75094277,0.5647059,0.45490196,0.5411765
1747,2.5159404,-1.090687,-2.0878475,0.69803923,0.4509804,0.54509807
1748,1.6588589,-1.1004847,-1.5409181,0.5647059,0.45490196,0.5411765
1749,2.6506119,-1.0948635,-1.6668882,0.4392157,0.45490196,0.5411765
1750,1.312084,-1.0836624,-1.1604784,0.5294118,0.45882353,0.5372549
1751,1.8824623,-0.42695236,-0.8008872,0.52156866,0.4627451,0.53333336
1752,1.7176889,-1.0940182,-1.0452684,0.45490196,0.46666667,0.5294118
1753,1.5712662,-1.0681845,-1.1168274,0.45490196,0.46666667,0.5294118
1754,3.3287857,-1.0672203,-2.032662,0.5803922,0.4745098,0.5254902
1755,2.1664376,-0.85205376,-0.975576,0.45490196,0.4745098,0.5254902
1756,2.474839,-0.32800817,-1.32978,0.6117647,0.47058824,0.5294118
1757,2.5545402,-0.52374357,-1.4019065,0.49803922,0.4745098,0.5294118
1758,2.2270308,-1.0871861,-1.1898596,0.6313726,0.46666667,0.5294118
1759,2.442978,-1.0974356,-1.4021325,0.49803922,0.4745098,0.5294118
1760,3.2842665,-0.39999437,-2.1650043,0.8352941,0.5137255,0.49803922
1761,2.8163466,-1.0776207,-1.7161659,0.5254902,0.46666667,0.53333336
1762,3.0748155,-1.0960311,-1.924605,0.47058824,0.46666667,0.5294118
1763,2.2147899,-1.1114161,-1.4330094,0.6039216,0.4627451,0.5372549
1764,2.799517,-1.1172739,-1.9937274,0.69411767,0.44705883,0.5529412
1765,2.331579,-1.0819005,-1.8537351,0.5254902,0.4509804,0.5411765
1766,2.5904267,-1.0747784,-2.258594,0.56078434,0.45882353,0.5372549
1767,2.1102028,-1.0994984,-1.8410624,0.49803922,0.4745098,0.5294118
1768,2.7611,-1.1298059,-2.6229312,0.6117647,0.47058824,0.5294118
1769,2.0947394,-1.1048667,-1.8846581,0.49803922,0.4745098,0.5294118
1770,2.5339992,-1.0944699,-2.420474,0.7254902,0.4627451,0.53333336
1771,1.99067,-1.0834037,-1.7790926,0.6,0.46666667,0.5294118
1772,2.0212913,-1.0903267,-1.8470359,0.6039216,0.4627451,0.5372549
1773,1.9147068,-1.0921834,-1.7184442,0.6313726,0.46666667,0.5294118
1774,2.3134968,-1.1334646,-2.2654924,0.6039216,0.4627451,0.5372549
1775,2.6523082,-0.4679176,-2.6408572,0.6313726,0.46666667,0.5294118
1776,1.9135213,-1.0750476,-1.877914,0.6,0.46666667,0.5294118
1777,1.8968105,-1.1007427,-1.9101448,0.6117647,0.47058824,0.5294118
1778,1.6777734,-1.0624163,-1.6076542,0.6,0.46666667,0.5294118
1779,2.3277907,-1.0823842,-2.5627089,0.6,0.46666667,0.5294118
1780,1.7933987,-1.0893358,-1.8118887,0.6,0.46666667,0.5294118
1781,2.4146101,-1.0967003,-2.7929142,0.6,0.46666667,0.5294118
1782,2.422236,-0.5641412,-1.2765201,0.6117647,0.47058824,0.5294118
1783,2.3051353,-1.0888107,-1.2056623,0.6039216,0.4627451,0.5372549
1784,2.6526296,-1.100123,-1.5348076,0.50980395,0.4509804,0.54901963
1785,2.39829,-1.1211069,-1.4636545,0.6117647,0.47058824,0.5294118
1786,2.237241,-1.0721679,-1.3752621,0.6862745,0.4509804,0.54509807
1787,2.818779,-1.0964916,-2.049781,0.54509807,0.45882353,0.5372549
1788,2.0779593,-1.0530249,-1.4140118,0.7254902,0.4627451,0.53333336
1789,2.0285475,-1.0670925,-1.4324504,0.73333335,0.45882353,0.5411765
1790,2.5853949,-1.0929939,-1.9909637,0.6,0.45490196,0.5411765
1791,2.3995268,-1.0911311,-2.1621597,0.6117647,0.47058824,0.5294118
1792,2.383243,-1.087762,-2.291741,0.6313726,0.46666667,0.5294118
1793,2.460336,-1.1196439,-2.4187365,0.7254902,0.4627451,0.53333336
1794,1.8692113,-1.0831171,-1.71398,0.6117647,0.47058824,0.5294118
1795,1.966715,-1.0758929,-1.9623144,0.6117647,0.47058824,0.5294118
1796,2.3044114,-0.2771488,-1.2125827,0.6313726,0.46666667,0.5294118
1797,2.5045886,-0.354728,-1.3156822,0.6117647,0.47058824,0.5294118
1798,2.4308858,-0.51279736,-1.2624538,0.49803922,0.4745098,0.5294118
1799,2.7670593,-0.2994939,-1.5760536,0.27450982,0.48235294,0.5254902
1800,2.1769907,-0.9253563,-1.0716306,0.6117647,0.47058824,0.5294118
1801,2.178165,-1.0856572,-1.419585,0.6313726,0.46666667,0.5294118
1802,3.1327507,-0.92122567,-2.3811548,0.6431373,0.49019608,0.5137255
1803,2.246911,-1.0987266,-1.6275561,0.6039216,0.4627451,0.5372549
1804,2.4455254,-1.0783882,-1.8732841,0.6039216,0.4627451,0.5372549
1805,2.1675231,-1.0767646,-1.6450509,0.49803922,0.4745098,0.5294118
1806,2.1322658,-1.1006994,-2.0070026,0.5254902,0.46666667,0.53333336
1807,2.3489041,-1.1100612,-2.3244147,0.6313726,0.46666667,0.5294118
1808,1.6830649,-1.0543791,-1.5682795,0.6313726,0.46666667,0.5294118
1809,1.910982,-1.0588555,-1.7765684,0.6313726,0.46666667,0.5294118
1810,3.4290133,-0.5158721,-2.2060351,0.8509804,0.5176471,0.49803922
1811,2.5661683,-1.1007462,-2.1638236,0.5686275,0.45490196,0.5411765
1812,2.1529846,-1.0900596,-1.8679626,0.6039216,0.4627451,0.5372549
1813,2.0296283,-1.1188062,-1.9713985,0.6117647,0.47058824,0.5294118
1814,1.4443575,-1.0693499,-1.092303,0.5294118,0.45882353,0.5372549
1815,1.870047,-1.1415396,-0.68844986,0.5294118,0.45882353,0.5372549
1816,1.4342719,-1.0616097,-0.77441895,0.5294118,0.45882353,0.5372549
1817,1.5715714,-1.05889,-1.1980888,0.5294118,0.45882353,0.5372549
1818,1.4390888,-1.0543776,-1.105283,0.5294118,0.45882353,0.5372549
1819,1.4229382,-1.0809964,-1.1169338,0.5294118,0.45882353,0.5372549
1820,1.305154,-1.0920906,-0.9317065,0.5294118,0.45882353,0.5372549
1821,2.1437297,-1.1145818,-2.3993146,0.52156866,0.4627451,0.53333336
1822,2.2667615,-1.0844597,-2.7042246,0.52156866,0.4627451,0.53333336
1823,2.4479027,-1.1376549,-1.8932384,0.6431373,0.4509804,0.54901963
1824,1.8262542,-1.0892707,-1.6273158,0.5019608,0.47058824,0.5294118
1825,2.4945025,-0.32775444,-1.3507718,0.46666667,0.48235294,0.52156866
1826,2.619023,-0.3300355,-1.4849037,0.6117647,0.47058824,0.5294118
1827,2.4276495,-0.8718095,-1.2714086,0.6117647,0.47058824,0.5294118
1828,2.614635,-0.62500864,-1.4814504,0.49803922,0.4745098,0.5294118
1829,2.5662825,-0.8345198,-1.4002768,0.8039216,0.4745098,0.5294118
1830,2.2475429,-1.0930519,-1.1498247,0.6117647,0.47058824,0.5294118
1831,2.4622176,-1.079629,-1.3562598,0.6117647,0.47058824,0.5294118
1832,2.973561,-1.0467079,-1.7931184,0.37254903,0.45882353,0.54509807
1833,2.5819304,-1.0733345,-1.5057502,0.49803922,0.4745098,0.5294118
1834,2.92136,-1.0747613,-1.7814671,0.3254902,0.46666667,0.53333336
1835,2.1333587,-1.0674703,-1.3359741,0.7254902,0.4627451,0.53333336
1836,2.3040843,-1.0926248,-1.5179085,0.6117647,0.47058824,0.5294118
1837,2.1270397,-1.1040708,-1.4646425,0.6039216,0.4627451,0.5372549
1838,1.9499536,-1.0897464,-1.3458271,0.6117647,0.47058824,0.5294118
1839,2.041182,-1.0834249,-1.4661006,0.52156866,0.4627451,0.53333336
1840,2.4147365,-1.1117314,-1.8385051,0.6117647,0.47058824,0.5294118
1841,2.2053175,-1.077776,-1.6643976,0.49803922,0.4745098,0.5294118
1842,2.2355745,-1.085111,-1.6982677,0.6117647,0.47058824,0.5294118
1843,2.260715,-1.0893698,-1.7351388,0.6039216,0.4509804,0.54901963
1844,2.5660167,-1.0902203,-2.0885074,0.5176471,0.45490196,0.5411765
1845,2.2097518,-1.0830779,-1.822522,0.49803922,0.4745098,0.5294118
1846,2.2542741,-1.098678,-1.8907728,0.6039216,0.4627451,0.5372549
1847,1.9139805,-1.0663763,-1.5234935,0.6117647,0.47058824,0.5294118
1848,2.4572074,-1.1072152,-2.2639,0.5254902,0.46666667,0.53333336
1849,2.4893565,-1.0600291,-2.3273427,0.6117647,0.47058824,0.5294118
1850,2.6182196,-1.091021,-2.5120008,0.5254902,0.46666667,0.53333336
1851,2.2266793,-1.0948374,-2.0575066,0.7254902,0.4627451,0.53333336
1852,2.360795,-1.0691408,-2.305095,0.7254902,0.4627451,0.53333336
1853,1.8255317,-1.0782434,-1.6608737,0.5294118,0.45882353,0.5372549
1854,2.1483727,-1.0871372,-2.1596992,0.7254902,0.4627451,0.53333336
1855,2.2995265,-1.0974485,-2.410512,0.5294118,0.45882353,0.5372549
1856,1.9402808,-1.0609151,-1.9002097,0.7254902,0.4627451,0.53333336
1857,2.5872033,-1.1183771,-2.8290246,0.6117647,0.47058824,0.5294118
1858,2.3304663,-1.0988019,-2.5422487,0.6117647,0.47058824,0.5294118
1859,2.733762,-0.1964719,-1.5564145,0.6117647,0.47058824,0.5294118
1860,2.8388515,-1.0657914,-1.9052985,0.75686276,0.44705883,0.5529412
1861,2.5228214,-1.1506438,-2.4231403,0.7254902,0.4627451,0.53333336
1862,1.8163843,-1.0519278,-1.6017393,0.6117647,0.47058824,0.5294118
1863,1.9105127,-1.1219301,-1.907772,0.6117647,0.47058824,0.5294118
1864,2.364451,-1.0286227,-2.5308237,0.6117647,0.47058824,0.5294118
1865,2.3161108,-1.1374958,-2.496822,0.6117647,0.47058824,0.5294118
1866,2.3857443,-1.12679,-1.2928842,0.6039216,0.4627451,0.5372549
1867,2.23697,-1.1074947,-1.4701174,0.49803922,0.4745098,0.5294118
1868,2.4933364,-1.1036109,-2.3188841,0.77254903,0.4509804,0.5372549
1869,2.4728107,-1.0562984,-2.5014281,0.6313726,0.46666667,0.5294118
1870,2.2250755,-0.49363005,-1.1148452,0.52156866,0.4627451,0.53333336
1871,1.821604,-0.69866776,-0.7718853,0.5019608,0.47058824,0.5294118
1872,1.3682184,-1.0677441,-1.1505748,0.52156866,0.4627451,0.53333336
1873,2.1449103,-1.0970488,-1.6114469,0.45490196,0.4745098,0.5254902
1874,2.6472576,-1.1410398,-1.7917562,0.6862745,0.44705883,0.5529412
1875,2.6067061,-0.64171165,-1.4670521,0.49803922,0.4745098,0.5294118
1876,3.4660184,-1.1859668,-2.0460465,0.65882355,0.4627451,0.53333336
1877,2.723031,-1.098574,-1.6609212,0.6039216,0.4627451,0.5372549
1878,2.5488966,-1.0881509,-1.5884585,0.49803922,0.4745098,0.5294118
1879,2.3316362,-1.105902,-1.6425188,0.5254902,0.46666667,0.53333336
1880,2.3803988,-1.1035653,-1.700472,0.6039216,0.4627451,0.5372549
1881,2.918646,-1.0752811,-2.2661526,0.8,0.44705883,0.5568628
1882,2.2292628,-1.1286244,-1.6160077,0.6039216,0.4627451,0.5372549
1883,2.3228185,-1.066265,-1.7437401,0.6039216,0.4627451,0.5372549
1884,2.2151155,-1.0508631,-1.7049174,0.7254902,0.4627451,0.53333336
1885,1.8874959,-1.0383297,-1.5555722,0.49803922,0.4745098,0.5294118
1886,2.6725354,-1.0830814,-2.5330682,0.5254902,0.46666667,0.53333336
1887,2.1334088,-1.0921513,-1.9288535,0.7254902,0.4627451,0.53333336
1888,1.8433484,-1.103919,-1.6507632,0.49803922,0.4745098,0.5294118
1889,2.4275763,-1.1008836,-2.440518,0.7254902,0.4627451,0.53333336
1890,2.5659423,-1.1071502,-2.6808662,0.49803922,0.4745098,0.5294118
1891,2.1967218,-1.0929587,-2.2139792,0.49803922,0.4745098,0.5294118
1892,2.1497414,-1.1018544,-1.4475973,0.6039216,0.4627451,0.5372549
1893,2.3130455,-1.0891415,-2.1557162,0.7254902,0.4627451,0.53333336
1894,2.093143,-1.0881089,-1.9086107,0.5254902,0.46666667,0.53333336
1895,2.0563629,-1.1171044,-1.8777969,0.6039216,0.4627451,0.5372549
1896,2.2630098,-1.0938118,-2.2159264,0.6039216,0.4627451,0.5372549
1897,1.7790165,-1.0677133,-1.6987591,0.6117647,0.47058824,0.5294118
1898,3.4206557,-0.5540512,-2.057198,0.43137255,0.47058824,0.5372549
1899,2.372639,-1.0906867,-1.3311749,0.5254902,0.46666667,0.53333336
1900,3.2185123,-0.5246642,-2.1252973,0.8901961,0.5019608,0.50980395
1901,2.1310747,-1.0409907,-1.2525373,0.49803922,0.4745098,0.5294118
1902,3.2815895,-1.1131965,-2.1207614,0.7137255,0.45490196,0.54901963
1903,2.3418422,-1.0464789,-1.523269,0.7254902,0.4627451,0.53333336
1904,2.1353133,-1.0797573,-1.4094423,0.7254902,0.4627451,0.53333336
1905,2.3896518,-1.0757127,-1.7296259,0.6313726,0.46666667,0.5294118
1906,2.0724912,-1.0818771,-1.7570715,0.7254902,0.4627451,0.53333336
1907,1.9761657,-1.0814768,-1.8334198,0.6039216,0.4627451,0.5372549
1908,2.6296878,-0.35270387,-1.4690201,0.45490196,0.46666667,0.53333336
1909,2.5342515,-0.83230585,-1.4091806,0.49803922,0.4745098,0.5294118
1910,3.2864418,-1.1191164,-2.2118003,0.41568628,0.44705883,0.54901963
1911,2.9644809,-1.1237037,-2.013522,0.5882353,0.45882353,0.5411765
1912,2.0216033,-1.119361,-1.4251889,0.49803922,0.4745098,0.5294118
1913,2.4972131,-1.0942699,-2.0080879,0.5254902,0.46666667,0.53333336
1914,2.2204418,-1.0757089,-1.7594362,0.49803922,0.4745098,0.5294118
1915,2.4129622,-1.0837967,-2.1106148,0.5254902,0.46666667,0.53333336
1916,3.3954139,-0.5338475,-1.9584138,0.8352941,0.50980395,0.5019608
1917,2.498239,-1.0828098,-1.716144,0.5254902,0.46666667,0.53333336
1918,2.409983,-1.0633371,-1.7794441,0.49803922,0.4745098,0.5294118
1919,1.6987009,-1.0557626,-0.93954027,0.45490196,0.46666667,0.5294118
1920,2.2579906,-0.30147162,-1.1562972,0.45490196,0.46666667,0.5294118
1921,2.2888782,-1.097605,-1.565895,0.5254902,0.46666667,0.53333336
1922,2.2543705,-0.27703482,-1.1514649,0.45490196,0.4745098,0.5254902
1923,2.648188,-0.43986404,-1.5110047,0.7529412,0.4862745,0.52156866
1924,2.0351381,-1.0880122,-1.0038497,0.45490196,0.46666667,0.5294118
1925,2.1248868,-0.24216063,-1.0038677,0.5019608,0.47058824,0.5294118
1926,2.3889363,-1.099232,-1.7026962,0.6156863,0.4509804,0.54901963
1927,1.750671,-1.0568877,-1.1661654,0.45490196,0.46666667,0.5294118
1928,2.2773495,-1.086189,-2.123948,0.7647059,0.45490196,0.5411765
1929,1.7274346,-1.0789531,-1.6863153,0.6,0.46666667,0.5294118
1930,2.1882932,-0.1493051,-1.0126792,0.45490196,0.46666667,0.5294118
1931,2.174737,-0.37548482,-1.0412166,0.45490196,0.46666667,0.5294118
1932,2.3426752,-0.29201666,-1.2265302,0.45490196,0.46666667,0.5294118
1933,1.5774016,-1.0979174,-1.4987142,0.45490196,0.4745098,0.5254902
1934,2.082543,-1.0896182,-0.95052534,0.45490196,0.4745098,0.5254902
1935,1.9661852,-1.0941695,-1.4515938,0.6,0.46666667,0.5294118
1936,2.041541,-1.0593667,-1.5520074,0.6,0.46666667,0.5294118
1937,1.9865421,-1.0743678,-1.5337685,0.6,0.46666667,0.5294118
1938,1.7200991,-1.0546825,-1.5094433,0.6313726,0.46666667,0.5294118
1939,1.7064618,-1.0604004,-1.530713,0.6313726,0.46666667,0.5294118
1940,1.7566689,-1.0766159,-1.6421517,0.6313726,0.46666667,0.5294118
1941,2.1966095,-1.0972718,-2.328167,0.6313726,0.46666667,0.5294118
1942,2.071563,-1.0765507,-1.3959554,0.49803922,0.4745098,0.5294118
1943,2.6955369,-1.1124659,-1.5935037,0.5921569,0.4392157,0.5568628
1944,2.2183795,-0.9009372,-1.1146548,0.49803922,0.4745098,0.5294118
1945,2.2295537,-1.0714357,-1.2395098,0.7254902,0.4627451,0.53333336
1946,2.1085267,-1.0755118,-1.3943881,0.7254902,0.4627451,0.53333336
1947,2.9173217,-1.0787203,-2.227582,0.6901961,0.45882353,0.53333336
1948,2.456669,-1.0814391,-1.8210989,0.45490196,0.46666667,0.53333336
1949,2.3921797,-1.1225953,-1.7987176,0.45490196,0.46666667,0.53333336
1950,2.3726587,-1.1012858,-1.8756248,0.6039216,0.4627451,0.5372549
1951,2.1997273,-1.0903597,-1.848189,0.5019608,0.47058824,0.5294118
1952,1.99384,-1.0813493,-1.8066572,0.6039216,0.4627451,0.5372549
1953,2.368747,-1.094993,-2.296877,0.7254902,0.4627451,0.53333336
1954,1.9750588,-1.0944762,-1.8142312,0.7254902,0.4627451,0.53333336
1955,2.0337727,-1.0902766,-1.9330412,0.5019608,0.47058824,0.5294118
1956,2.2477782,-1.0923715,-2.2459931,0.7254902,0.4627451,0.53333336
1957,2.0101638,-1.1023921,-1.9348352,0.45490196,0.46666667,0.5294118
1958,1.9475878,-1.1088477,-1.8635215,0.45490196,0.4745098,0.5254902
1959,2.5145054,-0.34534776,-1.3619628,0.45490196,0.46666667,0.5294118
1960,2.577743,-0.53090006,-1.4456669,0.7254902,0.4627451,0.53333336
1961,2.5955005,-1.0986893,-2.3702643,0.7254902,0.4627451,0.53333336
1962,2.2185764,-1.0795497,-2.0220492,0.7254902,0.4627451,0.53333336
1963,2.4719107,-1.1031086,-2.3320684,0.5254902,0.4627451,0.5372549
1964,2.2754703,-1.0857593,-2.1239421,0.45490196,0.46666667,0.53333336
1965,2.594798,-1.115968,-2.502961,0.5254902,0.46666667,0.53333336
1966,2.5515969,-1.0849353,-2.4532433,0.5294118,0.4627451,0.5372549
1967,2.1545763,-1.1136004,-1.9994764,0.7254902,0.4627451,0.53333336
1968,2.0704775,-1.10642,-1.9017565,0.7254902,0.4627451,0.53333336
1969,2.0205388,-1.0597774,-1.8741324,0.7254902,0.4627451,0.53333336
1970,2.003987,-1.094791,-1.8638574,0.7254902,0.4627451,0.53333336
1971,2.58488,-0.22169542,-1.4714344,0.6666667,0.5019608,0.50980395
1972,2.322172,-0.93545353,-1.2063022,0.6039216,0.4627451,0.5372549
1973,2.5797465,-0.84638804,-1.3987758,0.5254902,0.46666667,0.53333336
1974,3.4298544,-0.84758973,-2.0853617,0.4627451,0.4627451,0.54509807
1975,2.4405823,-1.0900067,-1.4700242,0.5254902,0.46666667,0.53333336
1976,2.3311381,-1.0617698,-2.186085,0.3254902,0.46666667,0.53333336
1977,2.3440099,-1.0962636,-2.2612007,0.7254902,0.4627451,0.53333336
1978,2.4360476,-1.0489863,-1.3228279,0.45490196,0.46666667,0.53333336
1979,2.7627413,-1.1292617,-1.5866818,0.6039216,0.4627451,0.5372549
1980,3.0240004,-1.1307182,-2.4597142,0.7254902,0.4627451,0.53333336
1981,2.0721693,-1.0820189,-1.7984545,0.5019608,0.47058824,0.5294118
1982,1.9024502,-1.0760442,-1.7975198,0.7254902,0.4627451,0.53333336
1983,2.2377014,-0.9332536,-1.1169494,0.7254902,0.4627451,0.53333336
1984,2.3090625,-1.1237727,-1.3849341,0.45490196,0.46666667,0.5294118
1985,2.167126,-1.0197296,-1.3228577,0.7254902,0.4627451,0.53333336
1986,2.1324859,-0.43040633,-0.9992334,0.45490196,0.4745098,0.5254902
1987,2.4475675,-1.0803647,-1.3294674,0.6,0.46666667,0.5294118
