id,x,y,z
1345,4.8713813,0.3815938,-5.194165
1346,4.862987,0.38202295,-5.1922903
1347,4.8543706,0.38250646,-5.1902275
1348,4.841911,0.38377437,-5.1887984
1349,4.833024,0.3843418,-5.186847
1350,4.8241086,0.3850499,-5.1850286
1351,4.814824,0.38617334,-5.183163
1352,4.8026586,0.38805494,-5.181313
1353,4.794447,0.38905987,-5.179148
1354,4.7832584,0.39098486,-5.177592
1355,4.7720327,0.39252314,-5.1756606
1356,4.7644854,0.39308915,-5.174465
1357,4.753944,0.3933154,-5.1727343
1358,4.742889,0.3934084,-5.171072
1359,4.7320547,0.39267525,-5.168953
1360,4.7247443,0.39262256,-5.1679587
1361,4.714901,0.39191678,-5.1667743
1362,4.7064295,0.39002642,-5.1649575
1363,4.7035418,0.38967428,-5.1647334
1364,4.694872,0.38879046,-5.1642566
1365,4.6845026,0.38838348,-5.163735
1366,4.6723137,0.38863978,-5.163988
1367,4.6642175,0.38776693,-5.162963
1368,4.653054,0.38489518,-5.159221
1369,4.6438303,0.3840278,-5.1580706
1370,4.6342173,0.38397488,-5.1574926
1371,4.622748,0.3839346,-5.156842
1372,4.612829,0.38359126,-5.1556325
1373,4.603163,0.38372764,-5.15494
1374,4.5930996,0.38382038,-5.1534753
1375,4.5830216,0.38405976,-5.152454
1376,4.572941,0.38412532,-5.1515164
1377,4.56337,0.38407,-5.1505346
1378,4.5543923,0.3836914,-5.1497793
1379,4.5440135,0.3834246,-5.1488895
1380,4.5346303,0.383463,-5.1485085
1381,4.5236983,0.3827258,-5.147978
1382,4.513962,0.38255867,-5.14726
1383,4.5046597,0.3820339,-5.146283
1384,4.493859,0.38166746,-5.1449766
1385,4.4840407,0.37875327,-5.143444
1386,4.4739304,0.3751181,-5.1401057
1387,4.4725966,0.37463602,-5.1397004
1388,4.4647045,0.37258038,-5.1381497
1389,4.454119,0.37467512,-5.136687
1390,4.4525676,0.37500796,-5.1362953
1391,4.4468164,0.37530723,-5.134644
1392,4.4449077,0.37532505,-5.1340203
1393,4.4340935,0.376273,-5.129654
1394,4.4287524,0.38328704,-5.1239133
1395,4.4283013,0.38600573,-5.121348
1396,4.4287267,0.3923162,-5.1137133
1397,4.429946,0.39537987,-5.105594
1398,4.4303384,0.39584497,-5.1032085
1399,4.4315157,0.3979093,-5.092751
1400,4.4336867,0.3995343,-5.083677
1401,4.435269,0.4017683,-5.0769453
1402,4.4362235,0.4032682,-5.0735364
1403,4.4370527,0.40511522,-5.0700936
1404,4.4380803,0.40992072,-5.0630746
1405,4.438903,0.41660795,-5.056389
1406,4.439177,0.42031464,-5.0527043
1407,4.441239,0.42923245,-5.0464797
1408,4.442516,0.43398747,-5.04337
1409,4.4437766,0.43883976,-5.0401993
1410,4.4456224,0.44890228,-5.0340586
1411,4.446741,0.45965555,-5.0283227
1412,4.4471364,0.46529254,-5.025867
1413,4.4474516,0.47106323,-5.023693
1414,4.4476757,0.47692093,-5.021756
1415,4.447505,0.4883159,-5.017697
1416,4.4476476,0.5000177,-5.014527
1417,4.4479785,0.50587064,-5.0130134
1418,4.449278,0.51733524,-5.0098696
1419,4.451456,0.5285333,-5.007198
1420,4.4533286,0.5383268,-5.0040865
1421,4.454824,0.5470353,-5.0010157
1422,4.4557242,0.55076057,-4.999229
1423,4.4581094,0.5576055,-4.996034
1424,4.4594207,0.5605889,-4.9944906
1425,4.461215,0.5656155,-4.9906263
1426,4.4652567,0.5711687,-4.9856534
1427,4.4670367,0.5728088,-4.984281
1428,4.47002,0.57561404,-4.980846
1429,4.4752893,0.579428,-4.97673
1430,4.4785266,0.5820392,-4.974156
1431,4.483419,0.5857187,-4.9703045
1432,4.485046,0.586582,-4.968808
1433,4.4886994,0.58845884,-4.9643745
1434,4.494908,0.5910304,-4.9545674
1435,4.495725,0.5913978,-4.9527674
1436,4.4990234,0.59459406,-4.9432354
1437,4.499772,0.59555465,-4.941242
1438,4.501216,0.5981415,-4.934473
1439,4.502204,0.6006656,-4.924639
1440,4.5015607,0.60198313,-4.9121037
1441,4.500483,0.6027964,-4.9013815
1442,4.499289,0.6033173,-4.893656
1443,4.498001,0.6030515,-4.88441
1444,4.496229,0.60333973,-4.8712435
1445,4.4947715,0.60319763,-4.8618298
1446,4.4932356,0.6034799,-4.8519225
1447,4.491632,0.6042598,-4.8417664
1448,4.489732,0.60537845,-4.8319354
1449,4.4879065,0.6071635,-4.8213415
1450,4.486177,0.60931814,-4.811024
1451,4.4836817,0.6116765,-4.800884
1452,4.4806085,0.61450183,-4.791639
1453,4.4789643,0.61652976,-4.787584
1454,4.477283,0.61898905,-4.7838726
1455,4.47382,0.62480766,-4.7784452
1456,4.4720206,0.628091,-4.7753267
1457,4.470221,0.6315356,-4.772388
1458,4.4684377,0.6350799,-4.769623
1459,4.4652023,0.6420592,-4.764313
1460,4.4634137,0.6456776,-4.7588534
1461,4.4613576,0.6518782,-4.7535315
1462,4.4591846,0.6581088,-4.7485557
1463,4.4550333,0.665325,-4.7377315
1464,4.454006,0.6690896,-4.7357535
1465,4.4533076,0.6730152,-4.7339797
1466,4.4529457,0.67700034,-4.7323422
1467,4.453843,0.68862873,-4.7307777
1468,4.4547153,0.69545203,-4.7281384
1469,4.455367,0.69852674,-4.726906
1470,4.456833,0.7038825,-4.724425
1471,4.4573727,0.7069784,-4.7235494
1472,4.460715,0.71524173,-4.7172666
1473,4.4630294,0.71740943,-4.7149506
1474,4.465805,0.71904045,-4.7133026
1475,4.4760814,0.7192636,-4.709149
1476,4.486226,0.71758115,-4.708768
1477,4.496759,0.7166982,-4.7094755
1478,4.5052214,0.71759254,-4.710854
1479,4.51536,0.7167838,-4.7129498
1480,4.527817,0.71575075,-4.7130513
1481,4.5356092,0.71502095,-4.714525
1482,4.547853,0.71552426,-4.715262
1483,4.556184,0.7158919,-4.715938
1484,4.5650835,0.7172602,-4.7182856
1485,4.5797744,0.7166856,-4.7191567
1486,4.5902905,0.7158297,-4.7187095
1487,4.595054,0.7155052,-4.718821
1488,4.608883,0.71507484,-4.719288
1489,4.616454,0.7141989,-4.7185407
1490,4.629149,0.7138222,-4.718356
1491,4.637112,0.7132619,-4.717932
1492,4.647497,0.7120741,-4.71715
1493,4.6586742,0.7111874,-4.71616
1494,4.666115,0.7106901,-4.715659
1495,4.67363,0.7102867,-4.71498
1496,4.6773634,0.71014243,-4.71462
1497,4.6877093,0.7103253,-4.7136
1498,4.6967072,0.7110142,-4.712212
1499,4.705495,0.7122683,-4.711173
1500,4.7162704,0.71343356,-4.7095757
1501,4.7272444,0.71501404,-4.7089396
1502,4.735274,0.7161936,-4.708091
1503,4.7451625,0.71805865,-4.707656
1504,4.755744,0.7197446,-4.707503
1505,4.765745,0.7213835,-4.707461
1506,4.775001,0.7232215,-4.7077155
1507,4.78119,0.72538656,-4.709365
1508,4.785771,0.72611684,-4.709892
1509,4.795563,0.7271547,-4.711784
1510,4.805679,0.7272722,-4.7139096
1511,4.808203,0.72840935,-4.715713
1512,4.8161664,0.7285964,-4.7178245
1513,4.826955,0.729744,-4.7212973
1514,4.8353543,0.7304016,-4.72378
1515,4.8408813,0.7307804,-4.7252355
1516,4.8465714,0.73093957,-4.726712
1517,4.8550367,0.73132277,-4.7290244
1518,4.86574,0.73241854,-4.732345
1519,4.873256,0.73370767,-4.7350216
1520,4.875621,0.73395133,-4.735803
1521,4.8870225,0.7344759,-4.7393556
1522,4.8895907,0.7353136,-4.7405868
1523,4.8961587,0.73538786,-4.742813
1524,4.902354,0.73577917,-4.7452955
1525,4.906358,0.7357641,-4.746682
1526,4.916526,0.7364557,-4.7508674
1527,4.9252157,0.736186,-4.755059
1528,4.931613,0.73472255,-4.757857
1529,4.9354157,0.73425156,-4.7595334
1530,4.9459453,0.7320267,-4.7651687
1531,4.9556484,0.7290149,-4.7695165
1532,4.9652457,0.72788095,-4.771602
1533,4.9753957,0.7320711,-4.771348
1534,4.984585,0.7351092,-4.7670135
1535,4.9853134,0.7357707,-4.7663817
1536,4.98788,0.7369986,-4.7648277
1537,4.995059,0.7418958,-4.7606645
1538,4.998245,0.7453335,-4.7564435
1539,4.999149,0.7465891,-4.7548246
1540,5.0030274,0.7552864,-4.7456527
1541,5.0030813,0.7569149,-4.7446985
1542,5.004788,0.7639188,-4.734517
1543,5.0051203,0.76494724,-4.7328134
1544,5.005476,0.76595587,-4.7311068
1545,5.0063133,0.7714625,-4.7234774
1546,5.0072255,0.7766141,-4.715974
1547,5.007472,0.77727336,-4.7145267
1548,5.009294,0.78176355,-4.7036567
1549,5.0094357,0.7853645,-4.6964455
1550,5.0094137,0.78620106,-4.694907
1551,5.008112,0.7940125,-4.6848807
1552,5.0078645,0.79508406,-4.683409
1553,5.0047846,0.8029321,-4.673661
1554,5.0035133,0.80574214,-4.671238
1555,5.0002317,0.8163628,-4.6652393
1556,4.999645,0.81810766,-4.6640296
1557,4.997372,0.8256007,-4.65866
1558,4.9960318,0.83039874,-4.65321
1559,4.9955583,0.8357888,-4.646965
1560,4.9952135,0.83755445,-4.644942
1561,4.9949503,0.8392344,-4.642892
1562,4.994768,0.8455632,-4.634406
1563,4.994678,0.851122,-4.622621
1564,4.9944506,0.852733,-4.6145587
1565,4.9942765,0.8537651,-4.6049943
1566,4.992893,0.855125,-4.593855
1567,4.991864,0.857093,-4.580884
1568,4.990358,0.8597422,-4.5721946
1569,4.988535,0.8630998,-4.563378
1570,4.9875383,0.8650834,-4.559129
1571,4.9869943,0.86678725,-4.554045
1572,4.984623,0.8718659,-4.5459557
1573,4.9832516,0.87470275,-4.541917
1574,4.981757,0.8776657,-4.5378056
1575,4.9801507,0.8807194,-4.533643
1576,4.9769626,0.886817,-4.5243754
1577,4.973075,0.8934441,-4.516751
1578,4.9711027,0.89670825,-4.5131288
1579,4.965599,0.9065656,-4.5036144
1580,4.9638753,0.90990335,-4.500964
1581,4.9600544,0.9172557,-4.4965377
1582,4.9578576,0.9212123,-4.494564
1583,4.9560266,0.9250043,-4.489945
1584,4.953668,0.9290049,-4.487841
1585,4.9489856,0.9367861,-4.4838014
1586,4.9445825,0.94410074,-4.4800577
1587,4.9426374,0.94757104,-4.479325
1588,4.936717,0.95704323,-4.474802
1589,4.9347563,0.95988995,-4.4733753
1590,4.9298472,0.9673128,-4.47052
1591,4.9248676,0.97702986,-4.4662976
1592,4.9233966,0.9795868,-4.4643793
1593,4.9215755,0.985082,-4.4585257
1594,4.923169,0.98588926,-4.4545536
1595,4.923591,0.9880634,-4.4443297
1596,4.9261246,0.9904416,-4.4436436
1597,4.923994,0.9909541,-4.4406023
1598,4.915804,0.98940843,-4.433914
1599,4.914225,0.9890527,-4.4325275
1600,4.9066615,0.98792654,-4.4243526
1601,4.904846,0.98791486,-4.4220467
1602,4.898708,0.9881224,-4.4135113
1603,4.894326,0.98876554,-4.4069214
1604,4.8920107,0.98936206,-4.4033318
1605,4.885553,0.9923244,-4.3918123
1606,4.8838058,0.9937605,-4.3877387
1607,4.8818045,0.9953012,-4.3835497
1608,4.877683,0.99882525,-4.3747487
1609,4.873525,1.0028437,-4.3653607
1610,4.8712873,1.0046622,-4.360379
1611,4.869244,1.0068537,-4.3552275
1612,4.8672094,1.0091451,-4.349895
1613,4.8651657,1.0116065,-4.3444567
1614,4.863122,1.0142826,-4.3389564
1615,4.861077,1.0171347,-4.3333607
1616,4.8567405,1.0234064,-4.321512
1617,4.854617,1.0267214,-4.3155575
1618,4.8524623,1.030156,-4.309522
1619,4.85028,1.0337795,-4.303458
1620,4.8480306,1.0377723,-4.2974586
1621,4.844826,1.0422262,-4.290376
1622,4.842244,1.0476296,-4.284711
1623,4.8368526,1.0606128,-4.2739234
1624,4.834332,1.06771,-4.2686357
1625,4.832121,1.0748316,-4.2632656
1626,4.83132,1.0812045,-4.259974
1627,4.8298497,1.0881332,-4.254457
1628,4.828588,1.0950444,-4.2488623
1629,4.8274336,1.1020604,-4.24327
1630,4.8262577,1.1092886,-4.2377753
1631,4.8249555,1.1167067,-4.232372
1632,4.8216925,1.1248392,-4.223161
1633,4.819921,1.1322752,-4.2175174
1634,4.8180037,1.1395649,-4.211779
1635,4.816075,1.1467785,-4.206089
1636,4.814249,1.1541108,-4.200681
1637,4.8126335,1.1615297,-4.195617
1638,4.8091216,1.1686989,-4.185521
1639,4.8081,1.1756538,-4.180417
1640,4.807268,1.1881802,-4.16994
1641,4.807515,1.1936561,-4.164511
1642,4.8082247,1.1987039,-4.1590443
1643,4.8085694,1.2045788,-4.152603
1644,4.8100023,1.2093501,-4.1475334
1645,4.8116174,1.2137233,-4.142466
1646,4.8133264,1.2175697,-4.1371827
1647,4.8150115,1.2209681,-4.131714
1648,4.818713,1.2255591,-4.1215334
1649,4.8226757,1.2304682,-4.1104383
1650,4.824839,1.2325284,-4.1048512
1651,4.8270764,1.234343,-4.0992174
1652,4.8293853,1.2359664,-4.0935516
1653,4.833677,1.2405475,-4.080481
1654,4.8359885,1.242082,-4.0748897
1655,4.8406076,1.2457709,-4.0642195
1656,4.844924,1.2485158,-4.0542674
1657,4.8473287,1.2511026,-4.049463
1658,4.849599,1.2537277,-4.0447154
1659,4.8516293,1.2564284,-4.0401173
1660,4.8549895,1.2626309,-4.031633
1661,4.8564262,1.2640605,-4.026934
1662,4.8581214,1.2677217,-4.0232444
1663,4.862147,1.2751694,-4.0163293
1664,4.864473,1.2789141,-4.0130463
1665,4.8671627,1.2804315,-4.0110636
1666,4.871901,1.2884227,-4.005609
1667,4.873998,1.2927173,-4.003267
1668,4.8758492,1.2971023,-4.0010943
1669,4.8806815,1.3069487,-3.9970798
1670,4.8814464,1.3102508,-3.9946566
1671,4.882381,1.3156854,-3.9892712
1672,4.8841352,1.3222142,-3.9844651
1673,4.8849797,1.3269573,-3.978992
1674,4.8853655,1.3292822,-3.9762301
1675,4.885702,1.3315493,-3.973406
1676,4.886575,1.3369101,-3.967697
1677,4.8868556,1.3392955,-3.9649112
1678,4.887391,1.3451887,-3.9557538
1679,4.88688,1.3436512,-3.9537125
1680,4.886936,1.345061,-3.9503734
1681,4.88746,1.3478717,-3.943566
1682,4.8879275,1.3500262,-3.9341524
1683,4.8878994,1.353285,-3.922076
1684,4.887914,1.3551089,-3.913722
1685,4.887393,1.3565933,-3.9027603
1686,4.886095,1.3580849,-3.8945394
1687,4.884201,1.3611141,-3.882154
1688,4.881947,1.3624923,-3.8735888
1689,4.879749,1.364543,-3.8646898
1690,4.878034,1.3655891,-3.8609488
1691,4.874281,1.3690411,-3.8546958
1692,4.869391,1.3774663,-3.8466573
1693,4.867639,1.3807821,-3.8449128
1694,4.8636327,1.3860251,-3.8410583
1695,4.858025,1.3966428,-3.8362782
1696,4.8548975,1.4048753,-3.834104
1697,4.852866,1.409206,-3.8331494
1698,4.848221,1.4178672,-3.8315496
1699,4.845166,1.4261297,-3.8321552
1700,4.8431125,1.4297558,-3.83165
1701,4.8389893,1.4353187,-3.8305135
1702,4.834059,1.439648,-3.8323698
1703,4.823116,1.4397761,-3.8287394
1704,4.8139567,1.4374622,-3.8288224
1705,4.804732,1.4347948,-3.8279767
1706,4.7929554,1.4308711,-3.8274992
1707,4.783612,1.4282758,-3.8291042
1708,4.774056,1.4274758,-3.831517
1709,4.7655015,1.4253219,-3.8355615
1710,4.7630095,1.4244338,-3.8369365
1711,4.757464,1.4252455,-3.8395824
1712,4.755232,1.424119,-3.840987
1713,4.753042,1.4230164,-3.8424554
1714,4.7487493,1.4211721,-3.8456092
1715,4.742467,1.42291,-3.849215
1716,4.734568,1.4212686,-3.8542697
1717,4.7320175,1.4207215,-3.8558555
1718,4.7228994,1.4211694,-3.8602781
1719,4.7148566,1.4189295,-3.864386
1720,4.7105513,1.4191383,-3.8655045
1721,4.702332,1.4169514,-3.8689682
1722,4.69346,1.4146256,-3.871895
1723,4.683229,1.4128188,-3.8736885
1724,4.6725297,1.4113449,-3.8752463
1725,4.662671,1.4094605,-3.8750627
1726,4.6593513,1.408822,-3.8749046
1727,4.6507134,1.4081486,-3.8756669
1728,4.643517,1.4060957,-3.8756673
1729,4.639683,1.4047712,-3.875695
1730,4.631672,1.4024062,-3.8758717
1731,4.6222363,1.4012187,-3.8762698
1732,4.614723,1.4005011,-3.876174
1733,4.6040726,1.3991057,-3.8755283
1734,4.597068,1.3975545,-3.8748102
1735,4.593634,1.3968512,-3.8744428
1736,4.5835876,1.3956581,-3.8733366
1737,4.5772953,1.394595,-3.8733368
1738,4.574006,1.394657,-3.8729827
1739,4.564503,1.395135,-3.871273
1740,4.55259,1.3952929,-3.8676097
1741,4.546574,1.3953485,-3.864893
1742,4.54363,1.3956863,-3.8632798
1743,4.5338607,1.3979193,-3.8581383
1744,4.5278697,1.4003624,-3.8544056
1745,4.5246534,1.4019028,-3.8527086
1746,4.5187726,1.4054924,-3.8489513
1747,4.5127864,1.4087987,-3.845165
1748,4.509744,1.4102119,-3.8432074
1749,4.505476,1.4150175,-3.8379512
1750,4.5028152,1.4162446,-3.8356884
1751,4.5003486,1.4175556,-3.833215
1752,4.4935784,1.4230589,-3.8238478
1753,4.4892073,1.425314,-3.8197303
1754,4.4847784,1.4278126,-3.8139458
1755,4.4763074,1.4326919,-3.8024952
1756,4.474919,1.4327605,-3.8007467
1757,4.4703455,1.4318343,-3.794971
1758,4.4646344,1.4314936,-3.7889323
1759,4.459502,1.4332067,-3.7835977
1760,4.454224,1.4350761,-3.7754428
1761,4.4528875,1.4351339,-3.7730644
1762,4.4486156,1.4396188,-3.7630377
1763,4.4455233,1.4435929,-3.754853
1764,4.4423804,1.4459159,-3.748977
1765,4.4407244,1.447981,-3.7440684
1766,4.4373994,1.4522082,-3.733106
1767,4.4340386,1.4564363,-3.720573
1768,4.430085,1.4593747,-3.7118764
1769,4.4283204,1.4612762,-3.7049255
1770,4.424676,1.4647707,-3.6904278
1771,4.4228554,1.4664854,-3.6827984
1772,4.4210653,1.468251,-3.674829
1773,4.416771,1.4702201,-3.6647153
1774,4.4133267,1.4741784,-3.6476424
1775,4.4114637,1.4760498,-3.6390665
1776,4.40949,1.4778063,-3.630483
1777,4.4074783,1.4794619,-3.621829
1778,4.4042954,1.4814962,-3.6120713
1779,4.40239,1.482998,-3.6031497
1780,4.400561,1.484397,-3.5941505
1781,4.398779,1.4856693,-3.5851705
1782,4.3970294,1.486787,-3.5762599
1783,4.39534,1.4877826,-3.567399
1784,4.393754,1.488702,-3.558537
1785,4.392308,1.4895905,-3.5496254
1786,4.3969245,1.4873656,-3.5549195
1787,4.394608,1.4889657,-3.5370634
1788,4.393434,1.4896058,-3.5283387
1789,4.3921986,1.4901767,-3.519812
1790,4.3903356,1.4906617,-3.5125778
1791,4.3890195,1.491226,-3.5046558
1792,4.3861947,1.4921618,-3.4895754
1793,4.3849287,1.4926039,-3.4822378
1794,4.383921,1.4931382,-3.4749324
1795,4.380984,1.4951596,-3.4586425
1796,4.3800898,1.4959435,-3.4519658
1797,4.3776293,1.497032,-3.4395993
1798,4.376192,1.4974397,-3.433856
1799,4.374816,1.4978963,-3.4282904
1800,4.3730993,1.4993958,-3.4214272
1801,4.3719378,1.5018873,-3.4105027
1802,4.3706646,1.504682,-3.4003947
1803,4.369919,1.5062044,-3.3956168
1804,4.368908,1.5081087,-3.388815
1805,4.368788,1.5101688,-3.3839211
1806,4.369534,1.5154397,-3.373838
1807,4.370054,1.5215319,-3.361843
1808,4.3707337,1.5274998,-3.3523216
1809,4.3713436,1.533297,-3.34332
1810,4.3717957,1.5361062,-3.3389874
1811,4.3722954,1.5387366,-3.334807
1812,4.3731093,1.5449988,-3.3229072
1813,4.3734713,1.5466448,-3.3193839
1814,4.374639,1.5498905,-3.3127959
1815,4.375176,1.5515866,-3.3086498
1816,4.376997,1.5546578,-3.3024366
1817,4.37783,1.5560553,-3.2994418
1818,4.379463,1.5585572,-3.2934775
1819,4.381922,1.562239,-3.2841766
1820,4.384952,1.5651032,-3.2754443
1821,4.3858,1.5655011,-3.2719312
1822,4.3874955,1.565922,-3.264712
1823,4.3906546,1.5658994,-3.2535086
1824,4.3961587,1.5649685,-3.2428763
1825,4.400201,1.5645653,-3.2347853
1826,4.4058695,1.5633265,-3.224251
1827,4.4117517,1.5614693,-3.2121086
1828,4.4163795,1.5607777,-3.2066517
1829,4.41862,1.5598878,-3.2028341
1830,4.425783,1.5576985,-3.1918223
1831,4.4309726,1.5583229,-3.1834748
1832,4.4356575,1.558289,-3.1761708
1833,4.437866,1.5585171,-3.1725974
1834,4.4453745,1.5606639,-3.1619637
1835,4.4504933,1.5610956,-3.154823
1836,4.455387,1.5612041,-3.1477585
1837,4.4583354,1.5618608,-3.1429784
1838,4.46548,1.5611902,-3.1326528
1839,4.4709487,1.561015,-3.124417
1840,4.476676,1.5595247,-3.1173348
1841,4.47949,1.5586793,-3.1138606
1842,4.4866824,1.5558248,-3.1037235
1843,4.4889255,1.5547339,-3.100484
1844,4.493173,1.5527723,-3.094395
1845,4.4952407,1.5518819,-3.0915346
1846,4.5011473,1.5495231,-3.0833526
1847,4.505198,1.5476538,-3.0783732
1848,4.5089784,1.5451388,-3.0737658
1849,4.5108995,1.54476,-3.07197
1850,4.5157995,1.5378733,-3.065538
1851,4.517335,1.5355818,-3.0635974
1852,4.5188723,1.5333308,-3.0617585
1853,4.526353,1.5237105,-3.053489
1854,4.529798,1.5135741,-3.0490117
1855,4.5345225,1.5084704,-3.0447335
1856,4.5355005,1.5064435,-3.043912
1857,4.536443,1.5044572,-3.043152
1858,4.5411572,1.4948143,-3.0388367
1859,4.540107,1.48391,-3.0365212
1860,4.533036,1.4803687,-3.0366576
1861,4.5234036,1.4784274,-3.0396416
1862,4.513589,1.4749626,-3.0438921
1863,4.511706,1.4741184,-3.0450137
1864,4.502739,1.4720455,-3.050245
1865,4.4938245,1.4693902,-3.0557249
1866,4.482861,1.4664984,-3.0653288
1867,4.47339,1.4661185,-3.0735056
1868,4.470017,1.4656849,-3.076702
1869,4.463385,1.4642831,-3.0833843
1870,4.4600697,1.4636346,-3.0868926
1871,4.452742,1.4628192,-3.0941324
1872,4.4489303,1.4625751,-3.0981145
1873,4.4449925,1.4624584,-3.102287
1874,4.4409795,1.4623579,-3.106631
1875,4.432973,1.4623015,-3.1156936
1876,4.425596,1.4643896,-3.1250932
1877,4.421571,1.4654504,-3.1301649
1878,4.4173837,1.4667011,-3.135454
1879,4.413062,1.4681038,-3.140931
1880,4.40868,1.4696763,-3.1465735
1881,4.40461,1.4717399,-3.1520674
1882,4.4002986,1.4736106,-3.1579726
1883,4.396011,1.4757413,-3.163991
1884,4.3916497,1.4780544,-3.170214
1885,4.3871617,1.480483,-3.1766539
1886,4.382561,1.4829962,-3.1833162
1887,4.378185,1.4852927,-3.1897776
1888,4.3734665,1.4877753,-3.196805
1889,4.363917,1.4926745,-3.2113154
1890,4.359047,1.4951766,-3.2187862
1891,4.354059,1.4977542,-3.2263873
1892,4.344002,1.5036619,-3.2412505
1893,4.3385196,1.5070864,-3.249186
1894,4.3327065,1.5107636,-3.2573137
1895,4.3265133,1.5146116,-3.2656627
1896,4.3199925,1.5186532,-3.2742016
1897,4.3140416,1.5233659,-3.2822056
1898,4.307232,1.528112,-3.2908502
1899,4.3003798,1.5333064,-3.299464
1900,4.293526,1.5389645,-3.3079927
1901,4.286701,1.5449897,-3.3164487
1902,4.279922,1.5512316,-3.3247817
1903,4.2739725,1.5583949,-3.3322108
1904,4.2674947,1.5650051,-3.340091
1905,4.2612576,1.5718391,-3.3477647
1906,4.2553215,1.5788742,-3.3552208
1907,4.2496715,1.5859425,-3.3624358
1908,4.2442684,1.5928926,-3.3693793
1909,4.239584,1.600139,-3.375648
1910,4.2345977,1.606619,-3.381982
1911,4.2296824,1.6126286,-3.387955
1912,4.224832,1.6181904,-3.3935144
1913,4.220139,1.6234791,-3.3986764
1914,4.2156715,1.6286678,-3.4034774
1915,4.2116246,1.6347233,-3.407617
1916,4.2074747,1.6396898,-3.4117024
1917,4.203378,1.6444029,-3.415452
1918,4.1992254,1.6487418,-3.4188898
1919,4.194912,1.6525968,-3.4220595
1920,4.190458,1.6559528,-3.4250107
1921,4.181587,1.6624973,-3.430252
1922,4.1773396,1.6655537,-3.4326057
1923,4.1733594,1.6689211,-3.434769
1924,4.1696076,1.6724229,-3.4367907
1925,4.165902,1.6757747,-3.4386456
1926,4.1614685,1.6790184,-3.4400544
1927,4.1537704,1.684134,-3.4430323
1928,4.149927,1.6862924,-3.4445622
1929,4.146128,1.6882468,-3.4462273
1930,4.142396,1.6899866,-3.4480495
1931,4.131497,1.6947088,-3.4541903
1932,4.127651,1.6951492,-3.4566026
1933,4.123832,1.6954085,-3.4592602
1934,4.1128078,1.6963602,-3.4682128
1935,4.1056695,1.6955085,-3.4753394
1936,4.102087,1.6946396,-3.4791768
1937,4.09967,1.6957183,-3.482284
1938,4.0964046,1.6948389,-3.486456
1939,4.093312,1.69399,-3.4908586
1940,4.090332,1.6931024,-3.4954681
1941,4.0844994,1.6910189,-3.505206
1942,4.0779595,1.6885524,-3.5150497
1943,4.072559,1.6868643,-3.5268066
1944,4.067618,1.6853726,-3.539072
1945,4.063721,1.6835634,-3.5443015
1946,4.0615005,1.6829612,-3.5503232
1947,4.059415,1.6824794,-3.5564017
1948,4.055496,1.6816235,-3.5690258
1949,4.053628,1.681135,-3.5756373
1950,4.0493674,1.6796489,-3.5879548
1951,4.046473,1.6790551,-3.6018054
1952,4.045278,1.6789519,-3.6088998
1953,4.0442653,1.6789247,-3.6161325
1954,4.041975,1.6782441,-3.6295671
1955,4.0412235,1.6780053,-3.6367934
1956,4.040077,1.6773319,-3.6508825
1957,4.0397105,1.6768715,-3.657847
1958,4.0390196,1.6748681,-3.6706326
1959,4.0390563,1.6740553,-3.677659
1960,4.039691,1.6725408,-3.6917326
1961,4.0403314,1.6720248,-3.6986783
1962,4.043058,1.6723293,-3.7104833
1963,4.044238,1.6722722,-3.7168837
1964,4.045421,1.6720879,-3.7230062
1965,4.0465784,1.671739,-3.7287817
1966,4.048763,1.6705796,-3.7393157
1967,4.0519595,1.6702719,-3.745888
1968,4.0544543,1.6689423,-3.755484
1969,4.055699,1.6681374,-3.7602112
1970,4.0593114,1.6681823,-3.7674267
1971,4.061839,1.6669062,-3.7754827
1972,4.065677,1.665548,-3.7871857
1973,4.066759,1.6656588,-3.784895
1974,4.0678797,1.6655271,-3.7884467
1975,4.0699897,1.6660534,-3.7950382
1976,4.072935,1.6681556,-3.8075495
1977,4.0745125,1.671178,-3.815101
1978,4.075523,1.6737036,-3.8210127
1979,4.075446,1.6758946,-3.824789
1980,4.075282,1.6768042,-3.8267145
1981,4.0748777,1.6782001,-3.83068
1982,4.074063,1.6790991,-3.8357015
1983,4.074532,1.6805885,-3.8455212
1984,4.064287,1.6799425,-3.85464
1985,4.063041,1.6793181,-3.8557293
1986,4.060849,1.682999,-3.8661788
1987,4.060533,1.6855946,-3.8705087
1988,4.057962,1.6890289,-3.8760848
1989,4.054132,1.689959,-3.8803694
1990,4.0496883,1.6904274,-3.8859107
1991,4.0439825,1.6913362,-3.8920338
1992,4.0412674,1.6916066,-3.895767
1993,4.033757,1.69219,-3.905151
1994,4.0248847,1.6915736,-3.9143915
1995,4.0222373,1.6916587,-3.9169223
1996,4.014116,1.6928059,-3.9251645
1997,4.0062704,1.6957061,-3.9339767
1998,4.0041738,1.6963538,-3.9361453
1999,3.9927142,1.7014931,-3.9426582
2000,3.983088,1.7020754,-3.9431732
2001,3.9736476,1.696285,-3.9441824
2002,3.970823,1.6927403,-3.944938
2003,3.9668455,1.6895429,-3.946648
2004,3.9643342,1.6850337,-3.9475558
2005,3.962167,1.6802614,-3.9484324
2006,3.9586978,1.66999,-3.9499996
2007,3.9572606,1.6646358,-3.9504461
2008,3.954932,1.6553255,-3.9508934
