id,x,y,z,r,g,b
5875,0.6686718,-0.061400395,-0.4747718,0.39215687,0.4117647,0.6039216
5876,0.61754173,-0.09180206,-0.5983378,0.6627451,0.34901962,0.6509804
5877,0.61222965,-0.053529825,-0.58610636,0.5137255,0.34901962,0.65882355
5878,0.73214585,-0.050339695,-0.5569961,0.6,0.3647059,0.6431373
5879,0.6797069,-0.027708793,-0.62170774,0.43137255,0.36862746,0.64705884
5880,0.49009413,0.052999903,-0.57713,0.09019608,0.49019608,0.5254902
5881,0.72872835,-0.04926118,-0.55702126,0.6,0.3647059,0.6431373
5882,0.5141261,-0.058788206,-0.6404756,0.74509805,0.35686275,0.6392157
5883,0.63646954,-0.043166157,-0.5142243,0.05490196,0.4862745,0.5176471
5884,0.45881385,0.09292074,-0.3872591,0.0627451,0.5019608,0.5058824
5885,0.66669387,-0.05803674,-0.45684126,0.49019608,0.3882353,0.62352943
5886,0.6276137,-0.0048178737,-0.5352234,0.03137255,0.5058824,0.5019608
5887,0.459297,0.055199422,-0.4159448,0.64705884,0.4,0.60784316
5888,0.4570607,-0.053597193,-0.40208837,0.60784316,0.3882353,0.627451
5889,0.5760775,-0.016628528,-0.36332348,0.27450982,0.4627451,0.5529412
5890,0.6745027,-0.054816034,-0.27051267,0.5647059,0.3764706,0.63529414
5891,0.44691622,0.07132295,-0.41996467,0.80784315,0.42352942,0.5764706
5892,0.5253263,0.0054171686,-0.493533,0.7529412,0.4,0.59607846
5893,0.42960852,-0.035373878,-0.49604353,0.6,0.35686275,0.65882355
5894,0.61443835,-0.1523555,-0.5363663,0.4862745,0.34117648,0.6627451
5895,0.5420762,0.0048341756,-0.4751929,0.25490198,0.4745098,0.5411765
5896,0.59380525,0.058502015,-0.63961595,0.08627451,0.49411765,0.5176471
5897,0.49073857,-0.058687504,-0.26832482,0.73333335,0.40784314,0.5921569
5898,0.74045926,-0.05349615,-0.18129356,0.50980395,0.39215687,0.62352943
5899,0.51707095,-0.029875392,-0.2980286,0.8,0.52156866,0.5058824
5900,0.447806,0.04910472,-0.4238405,0.40784314,0.41960785,0.58431375
5901,0.43918222,-0.058682736,-0.46134803,0.64705884,0.36078432,0.64705884
5902,0.6365226,-0.08635236,-0.24127923,0.58431375,0.36862746,0.63529414
5903,0.31166023,-0.04944786,-0.410844,0.7294118,0.3372549,0.6392157
5904,0.34401104,-0.028094599,-0.5913582,0.7137255,0.37254903,0.6156863
5905,0.3559027,-0.051531266,-0.57336974,0.5254902,0.40784314,0.6
5906,0.45869797,0.035987463,-0.4102407,0.57254905,0.40784314,0.6
5907,0.29210246,-0.042927515,-0.5577318,0.5568628,0.3372549,0.67058825
5908,0.33460367,-0.067800924,-0.5509684,0.61960787,0.40392157,0.59607846
5909,0.72501427,-0.0343236,-0.2258494,0.5372549,0.38039216,0.627451
5910,0.38403755,-0.06309992,-0.5441257,0.4509804,0.3764706,0.6392157
5911,0.28120404,-0.014601477,-0.34730652,0.53333336,0.34117648,0.65882355
5912,0.22791104,-0.03238735,-0.42351717,0.5294118,0.41568628,0.5921569
5913,0.3358322,-0.047683742,-0.40981707,0.7372549,0.43529412,0.5647059
5914,0.50464875,-0.06998503,-0.1810923,0.4862745,0.39215687,0.6117647
5915,0.27059206,0.12507771,-0.32464185,0.73333335,0.40784314,0.5921569
5916,0.58150405,-0.02554887,-0.2958491,0.64705884,0.4392157,0.5686275
5917,0.2841408,0.11257269,-0.32499942,0.64705884,0.4392157,0.5686275
5918,0.4438343,0.005122163,-0.16210984,0.5254902,0.43137255,0.57254905
5919,0.6373089,-0.04881611,-0.5528725,0.5254902,0.3647059,0.64705884
5920,0.56864375,-0.047779705,-0.6640486,0.6784314,0.38039216,0.6156863
5921,0.5029767,0.018238576,-0.5425621,0.69803923,0.38039216,0.61960787
5922,0.23943706,0.23664735,-0.3821056,0.14901961,0.56078434,0.48235294
5923,0.46925837,-0.046607744,-0.68080455,0.5411765,0.45490196,0.5568628
5924,0.65609044,-0.08315024,-0.6152622,0.44313726,0.42745098,0.5764706
5925,0.5217969,-0.03176162,-0.4057832,0.58431375,0.42352942,0.5882353
5926,0.62186867,-0.036982473,-0.66442543,0.5019608,0.41960785,0.58431375
5927,0.45772886,0.050414637,-0.41126087,0.8039216,0.43137255,0.57254905
5928,0.47444522,-0.08224484,-0.652811,0.69803923,0.41568628,0.58431375
5929,0.5242993,-0.023131574,-0.57484853,0.7411765,0.40784314,0.5921569
5930,0.5123119,-0.031463232,-0.27032056,0.36862746,0.43137255,0.5764706
5931,0.20140757,0.22964118,-0.37134412,0.19215687,0.53333336,0.48235294
5932,0.44950283,0.031347588,-0.43266955,0.70980394,0.34901962,0.6313726
5933,0.21494956,0.18883526,-0.33238527,0.64705884,0.4392157,0.5686275
5934,0.46925533,0.1412199,-0.4497913,0.09019608,0.5137255,0.49803922
5935,0.46441478,0.12349946,-0.39957815,0.0627451,0.50980395,0.49803922
5936,0.36950147,-0.052208375,-0.5520504,0.7294118,0.3372549,0.6392157
5937,0.35058817,-0.06268503,-0.55385494,0.7058824,0.38431373,0.61960787
5938,0.4221536,-0.059194963,-0.4795467,0.5647059,0.4117647,0.59607846
5939,0.33120647,-0.039597612,-0.46503833,0.20784314,0.47058824,0.5411765
5940,0.20230238,-0.028637582,-0.4287491,0.59607846,0.43529412,0.5647059
5941,0.2559113,-0.07943444,-0.54984766,0.6156863,0.4117647,0.5882353
5942,0.22792192,0.2356825,-0.44737518,0.14901961,0.56078434,0.48235294
5943,0.48899555,-0.04644319,-0.71665555,0.2509804,0.50980395,0.3254902
5944,0.50013655,-0.025034355,-0.69839627,0.29411766,0.50980395,0.30588236
5945,0.18129309,0.1888754,-0.33697972,0.64705884,0.4392157,0.5686275
5946,0.6098693,-0.02499904,-0.74190915,0.5254902,0.41568628,0.58431375
5947,0.5585211,-0.04445168,-0.7358273,0.69803923,0.38039216,0.61960787
5948,0.5592473,-0.024060572,-0.7295895,0.7411765,0.40784314,0.5921569
5949,0.4574141,0.15189926,-0.44060922,0.03529412,0.5137255,0.49803922
5950,0.09530418,-0.047528785,-0.26526308,0.7411765,0.40784314,0.5921569
5951,0.47065938,-0.062396165,-0.6955505,0.7607843,0.40784314,0.5921569
5952,0.19483308,0.02108504,-0.39359662,0.40784314,0.42745098,0.5882353
5953,0.5167571,-0.038403224,-0.7292826,0.33333334,0.5137255,0.33333334
5954,0.44003242,0.025996948,-0.3946301,0.7529412,0.4,0.59607846
5955,0.5495413,-0.062381413,-0.71333677,0.69803923,0.38039216,0.61960787
5956,0.47512937,0.044727225,-0.37418693,0.7137255,0.37254903,0.6156863
5957,0.56665593,-0.039424982,-0.7418948,0.69803923,0.38039216,0.61960787
5958,0.49808264,0.10672132,-0.342472,0.078431375,0.5254902,0.49019608
5959,0.41582692,-0.017191628,-0.7198921,0.79607844,0.39607844,0.59607846
5960,0.5073176,-0.049038853,-0.74617714,0.73333335,0.40784314,0.5921569
5961,0.5566911,-0.06283647,-0.7525058,0.69803923,0.38039216,0.61960787
5962,0.59128374,-0.05012795,-0.73487914,0.8039216,0.43137255,0.57254905
5963,0.3396354,-0.033072215,-0.64072317,0.7137255,0.37254903,0.6156863
5964,0.4868263,-0.039731573,-0.74450856,0.49411765,0.49019608,0.31764707
5965,0.50222355,-0.017684178,-0.74072516,0.65882355,0.50980395,0.45882353
5966,0.50985664,-0.03906868,-0.7365815,0.15294118,0.5176471,0.36078432
5967,0.51733655,-0.035523813,-0.7607962,0.70980394,0.34901962,0.6313726
5968,0.53211194,-0.05731645,-0.7401605,0.69803923,0.38039216,0.61960787
5969,0.5356769,-0.035592627,-0.6955634,0.7411765,0.40784314,0.5921569
5970,0.52100986,-0.07293138,-0.58758104,0.72156864,0.39215687,0.60784316
5971,0.48734707,-0.046820026,-0.749641,0.49803922,0.5176471,0.3372549
5972,0.56201607,-0.045529973,-0.6970015,0.7137255,0.37254903,0.6156863
5973,0.20546617,0.09913325,-0.5214506,0.22745098,0.5176471,0.5019608
5974,0.073959924,0.08885162,-0.38859427,0.73333335,0.40784314,0.5921569
5975,0.42366904,0.062010955,-0.23091073,0.64705884,0.4392157,0.5686275
5976,0.46931148,-0.047040876,-0.67075473,0.6666667,0.41568628,0.5882353
5977,0.49198896,-0.06326932,-0.6983984,0.69803923,0.38039216,0.61960787
5978,0.5064613,-0.025479065,-0.7336682,0.29411766,0.5137255,0.3254902
5979,0.46474212,-0.040236067,-0.60565895,0.7764706,0.40392157,0.5882353
5980,0.5365378,-0.032940786,-0.7002764,0.8039216,0.5254902,0.4627451
5981,0.56447595,-0.04224212,-0.78513783,0.5882353,0.42352942,0.5764706
5982,0.57133085,-0.027179452,-0.7551145,0.42352942,0.47843137,0.4392157
5983,0.57686955,-0.03289708,-0.714049,0.6509804,0.4,0.6
5984,0.56844527,-0.049902152,-0.75700366,0.8039216,0.43137255,0.57254905
5985,0.57052416,-0.04018682,-0.7275639,0.34117648,0.5058824,0.4
5986,0.48220408,-0.038473453,-0.7966832,0.7647059,0.4,0.59607846
5987,0.45040888,-0.026963526,-0.68610936,0.7372549,0.40784314,0.5882353
5988,0.078392796,-0.074260786,-0.49166104,0.32941177,0.44705883,0.5764706
5989,0.1194473,-0.024055095,-0.4643466,0.36862746,0.4627451,0.5686275
5990,0.3185919,-0.065184936,-0.5193564,0.49411765,0.4117647,0.6
5991,0.3842541,-0.068155915,-0.6343552,0.72156864,0.39215687,0.60784316
5992,0.3101708,-0.037285667,-0.46364552,0.6039216,0.49803922,0.52156866
5993,0.34281605,-0.08007459,-0.47189882,0.7529412,0.4,0.59607846
5994,0.39323258,-0.05401009,-0.5354718,0.57254905,0.43137255,0.5882353
5995,0.46155167,-0.0055834805,-0.4205351,0.7529412,0.4,0.59607846
5996,0.5679261,-0.017819175,-0.36402312,0.80784315,0.42352942,0.5764706
5997,0.5768871,-0.03170495,-0.3451847,0.8039216,0.43137255,0.57254905
5998,0.39550114,-0.022662016,-0.55251116,0.36862746,0.4745098,0.54901963
5999,0.4722541,-0.024645077,-0.41298917,0.73333335,0.40784314,0.5921569
6000,0.37137103,-0.05891576,-0.8221433,0.8117647,0.43529412,0.5686275
6001,0.37548125,-0.043605935,-0.62851477,0.9490196,0.5254902,0.49411765
6002,0.43183124,-0.03636847,-0.5572257,0.1254902,0.63529414,0.45882353
6003,0.37966365,0.006679744,-0.3452603,0.80784315,0.42352942,0.5764706
6004,0.38453144,-0.055218097,-0.70653784,0.72156864,0.3372549,0.6431373
6005,0.48096228,-0.04262392,-0.8281681,0.7607843,0.41568628,0.58431375
6006,0.51661783,-0.028636621,-0.7407555,0.7411765,0.40784314,0.5921569
6007,0.5104094,-0.03826263,-0.67273927,0.69803923,0.38039216,0.61960787
6008,0.55859035,-0.056387227,-0.6980155,0.69803923,0.38039216,0.61960787
6009,0.5256619,-0.042462703,-0.7362977,0.70980394,0.34901962,0.6313726
6010,0.31400624,0.009801009,-0.59062856,0.49411765,0.4,0.60784316
6011,0.23463078,-0.021716887,-0.46722907,0.31764707,0.4509804,0.5686275
6012,0.30377212,-0.07021469,-0.35545507,0.5176471,0.42352942,0.5803922
6013,0.32132962,-0.08248381,-0.37620133,0.4117647,0.44705883,0.57254905
6014,0.33382812,-0.037288424,-0.31448936,0.73333335,0.40784314,0.5921569
6015,0.48654997,0.0061106314,-0.57882804,0.8039216,0.43137255,0.57254905
6016,0.39640868,-0.013231755,-0.6713062,0.63529414,0.4392157,0.57254905
6017,0.44841307,-0.040952172,-0.71889645,0.21568628,0.49411765,0.5176471
6018,0.45862746,-0.030386927,-0.72890896,0.64705884,0.43137255,0.5803922
6019,0.10646265,0.12626508,-0.37113506,0.73333335,0.40784314,0.5921569
6020,0.41607684,-0.06367935,-0.8236005,0.69803923,0.38039216,0.61960787
6021,0.38564664,-0.05429427,-0.70753384,0.16862746,0.5294118,0.4862745
6022,0.4491802,-0.022730464,-0.60369736,0.67058825,0.39607844,0.6039216
6023,0.48432463,0.05716081,-0.4308474,0.7058824,0.38431373,0.61960787
6024,0.38746417,-0.08160032,-0.84656876,0.72156864,0.39215687,0.60784316
6025,0.36900023,-0.016918669,-0.6866321,0.9411765,0.5176471,0.5058824
6026,0.4867201,0.15124163,-0.40713036,0.078431375,0.53333336,0.48235294
6027,0.54191285,-2.8520824e-05,-0.47124422,0.8039216,0.43137255,0.57254905
6028,0.52751476,-0.037787672,-0.58316153,0.08627451,0.6509804,0.44313726
6029,0.04373618,0.069585465,-0.3897473,0.7411765,0.40784314,0.5921569
6030,0.06594544,0.060555782,-0.42853335,0.80784315,0.42352942,0.5764706
6031,0.03742129,0.080139376,-0.37898698,0.7411765,0.40784314,0.5921569
6032,0.36852142,-0.05578653,-0.53266203,0.49411765,0.46666667,0.5529412
6033,0.34225294,-0.054010447,-0.65026104,0.72156864,0.39215687,0.60784316
6034,0.02185318,-0.028673457,-0.42764062,0.8039216,0.43137255,0.57254905
6035,-0.030821571,-0.034547422,-0.34673098,0.6,0.7254902,0.25490198
6036,0.08272114,-0.025951037,-0.46413973,0.80784315,0.42352942,0.5764706
6037,0.09874668,-0.037954625,-0.4870788,0.27450982,0.5254902,0.5058824
6038,0.11679038,-0.041980546,-0.459093,0.3254902,0.4392157,0.5803922
6039,0.112922825,-0.044082176,-0.54579365,0.17254902,0.50980395,0.5176471
6040,0.07137252,-0.050916877,-0.45896554,0.06666667,0.5294118,0.4862745
6041,0.0881053,-0.019070992,-0.32285386,0.7411765,0.40784314,0.5921569
6042,0.338957,-0.07122193,-0.35244533,0.73333335,0.40784314,0.5921569
6043,0.38989055,-0.06459764,-0.6874619,0.72156864,0.39215687,0.60784316
6044,0.5482486,-0.050101858,-0.6977151,0.69803923,0.38039216,0.61960787
6045,0.44438237,-0.04531264,-0.66051024,0.4,0.5137255,0.53333336
6046,0.060768787,-0.032249544,-0.4431552,0.8235294,0.6,0.26666668
6047,0.11201555,-0.053620633,-0.52320856,0.48235294,0.41568628,0.6039216
6048,0.19258912,-0.06360452,-0.28997156,0.7137255,0.37254903,0.6156863
6049,0.07179012,0.12778358,-0.45238742,0.73333335,0.40784314,0.5921569
6050,0.2797745,-0.07223673,-0.70609826,0.8509804,0.43137255,0.58431375
6051,0.40408653,-0.05171598,-0.82501346,0.72156864,0.3372549,0.6431373
6052,0.33792093,-0.072872296,-0.805,0.72156864,0.3372549,0.6431373
6053,0.2647544,-0.068213165,-0.7111723,0.8,0.41568628,0.59607846
6054,0.46724546,-0.08279541,-0.82538825,0.69803923,0.38039216,0.61960787
6055,0.51460916,-0.06066337,-0.82834554,0.72156864,0.39215687,0.60784316
6056,0.45495147,-0.055417653,-0.6426161,0.7294118,0.43529412,0.5764706
6057,0.43814844,0.118179075,-0.38552627,0.7529412,0.4,0.59607846
6058,0.42613685,-0.068678096,-0.8252557,0.69803923,0.38039216,0.61960787
6059,0.46156096,-0.050234433,-0.856298,0.69803923,0.38039216,0.61960787
6060,0.20163877,-0.021623248,-0.6630624,0.6862745,0.4117647,0.6
6061,0.5267591,-0.03298564,-0.7277451,0.70980394,0.34901962,0.6313726
6062,0.40064877,-0.045859974,-0.8876625,0.69803923,0.38039216,0.61960787
6063,0.40358174,-0.07071644,-0.8203673,0.72156864,0.39215687,0.60784316
6064,0.35593763,-0.06886697,-0.7395844,0.72156864,0.39215687,0.60784316
6065,0.4138745,-0.083344415,-0.8259904,0.72156864,0.39215687,0.60784316
6066,0.35143524,-0.061868813,-0.7039067,0.72156864,0.39215687,0.60784316
6067,0.4937523,-0.06789297,-0.820589,0.69803923,0.38039216,0.61960787
6068,0.53566283,-0.046517085,-0.6950191,0.69803923,0.38039216,0.61960787
6069,0.5690221,-0.052951958,-0.75590473,0.29803923,0.50980395,0.4117647
6070,0.5256873,-0.07238743,-0.57423604,0.7058824,0.38431373,0.61960787
6071,0.39416218,-0.061571088,-0.8073364,0.69803923,0.38039216,0.61960787
6072,0.36653745,-0.06201638,-0.75110406,0.69803923,0.38039216,0.61960787
6073,0.46243215,-0.051316153,-0.5080821,0.7058824,0.38431373,0.61960787
6074,0.44693536,-0.075066805,-0.85661083,0.72156864,0.39215687,0.60784316
6075,0.5340052,-0.0662089,-0.80223674,0.69803923,0.38039216,0.61960787
6076,0.5782922,-0.040688228,-0.7107056,0.70980394,0.34901962,0.6313726
6077,0.3848018,-0.08032349,-0.7636384,0.7137255,0.37254903,0.6156863
6078,0.4561792,-0.035696503,-0.7100831,0.7294118,0.3372549,0.6392157
6079,0.5377838,-0.063774675,-0.80872804,0.70980394,0.34901962,0.6313726
6080,0.44424444,-0.076957956,-0.87628806,0.72156864,0.39215687,0.60784316
6081,0.4687249,-0.056860324,-0.8575689,0.69803923,0.38039216,0.61960787
6082,0.5705007,-0.03013564,-0.75491995,0.4509804,0.4627451,0.50980395
6083,0.5457352,-0.07103485,-0.5801519,0.72156864,0.39215687,0.60784316
6084,0.5518903,-0.06364177,-0.57720643,0.72156864,0.39215687,0.60784316
6085,0.61321646,-0.05855481,-0.5844051,0.72156864,0.39215687,0.60784316
6086,0.57027835,-0.06567335,-0.74007505,0.49019608,0.52156866,0.38431373
6087,0.48886633,-0.04362608,-0.7174152,0.72156864,0.3372549,0.6431373
6088,0.478319,-0.060120102,-0.86238563,0.69803923,0.38039216,0.61960787
6089,0.46661764,-0.05781315,-0.67544335,0.69803923,0.38039216,0.61960787
6090,0.54142636,-0.050872933,-0.8109483,0.69803923,0.38039216,0.61960787
6091,0.4661339,-0.06053829,-0.7702135,0.69803923,0.38039216,0.61960787
6092,0.4852109,-0.048818033,-0.7422873,0.69803923,0.38039216,0.61960787
6093,0.5085618,-0.05131271,-0.7325052,0.73333335,0.40784314,0.5921569
6094,0.49021685,0.04611223,-0.5958665,0.38039216,0.4509804,0.5647059
6095,0.49964052,-0.017466346,-0.70677936,0.72156864,0.3372549,0.6431373
6096,0.4391306,-0.06410873,-0.8162829,0.74509805,0.41568628,0.5882353
6097,0.38532037,-0.07297219,-0.8281555,0.72156864,0.39215687,0.60784316
6098,0.2868859,-0.08071391,-0.42264792,0.20392157,0.46666667,0.54901963
6099,0.03295401,-0.056735303,-0.33830118,0.7137255,0.37254903,0.6156863
6100,0.3573765,-0.045485597,-0.67360985,0.74509805,0.33333334,0.6431373
6101,0.22758244,-0.11315453,-0.36615187,0.7137255,0.37254903,0.6156863
6102,0.3749141,-0.06955148,-0.6391367,0.7137255,0.37254903,0.6156863
6103,0.038607482,-0.074238,-0.5122314,0.16862746,0.57254905,0.47058824
6104,0.1875249,-0.07626599,-0.40110543,0.2901961,0.48235294,0.54509807
6105,0.46522492,-0.060746294,-0.556381,0.7137255,0.37254903,0.6156863
6106,0.52446,-0.04563762,-0.5799978,0.70980394,0.34901962,0.6313726
6107,0.29152417,-0.055122223,-0.49110395,0.7294118,0.3372549,0.6392157
6108,0.25823665,-0.07608962,-0.55173534,0.7137255,0.37254903,0.6156863
6109,0.3100018,-0.047584634,-0.5782345,0.74509805,0.3372549,0.6392157
6110,0.42391157,-0.06105129,-0.5391933,0.73333335,0.40784314,0.5921569
6111,0.4923454,0.013119862,-0.20818807,0.7137255,0.37254903,0.6156863
6112,0.44299412,-0.046824645,-0.6796509,0.72156864,0.3372549,0.6431373
6113,0.34464827,-0.06662677,-0.25801748,0.5294118,0.42352942,0.5882353
6114,0.52683705,-0.04132093,-0.7005629,0.72156864,0.3372549,0.6431373
6115,0.18842585,-0.047054853,-0.41288498,0.70980394,0.34901962,0.6313726
6116,0.52127236,0.00033467266,-0.49675563,0.7411765,0.40784314,0.5921569
6117,0.48806554,-0.051094096,-0.74981624,0.73333335,0.40784314,0.5921569
6118,0.3146459,-0.071258575,-0.43840405,0.70980394,0.34901962,0.6313726
6119,0.5566109,-0.039349955,-0.8291312,0.70980394,0.34901962,0.6313726
6120,0.1302178,-0.85918367,-0.9332558,0.72156864,0.3372549,0.6431373
6121,0.21801262,-0.86808205,-0.94952875,0.74509805,0.3372549,0.6392157
6122,0.4389714,-0.050662335,-0.8650369,0.74509805,0.33333334,0.6431373
6123,0.3520653,-0.040808182,-0.4216213,0.72156864,0.3372549,0.6431373
6124,0.30720443,0.121249095,-0.33000332,0.7529412,0.4,0.59607846
6125,0.4583612,0.0624112,-0.40817007,0.7529412,0.4,0.59607846
6126,0.15597315,-0.8865419,-1.1578022,0.17254902,0.49411765,0.50980395
6127,0.27899265,-0.84191674,-1.0342779,0.74509805,0.3372549,0.6392157
6128,0.37139845,-0.91742903,-1.0402173,0.7529412,0.4,0.59607846
6129,0.49494833,-0.8819341,-0.8904401,0.7294118,0.3372549,0.6392157
6130,0.15912007,-0.87850195,-0.96559656,0.7294118,0.3372549,0.6392157
6131,0.1616623,-0.9278559,-0.94357914,0.7490196,0.34117648,0.6392157
6132,0.33908302,-0.94547945,-1.0397015,0.7058824,0.38431373,0.61960787
6133,0.57285506,-0.91265064,-0.9400528,0.7294118,0.3372549,0.6392157
6134,0.08671615,-0.8396886,-1.0151848,0.7294118,0.3372549,0.6392157
6135,0.30543488,-0.043456655,-0.89096045,0.74509805,0.33333334,0.6431373
6136,0.38395357,-0.044087004,-0.6881792,0.74509805,0.3372549,0.6392157
6137,0.5505014,-0.86554223,-0.8783377,0.74509805,0.3372549,0.6392157
6138,0.38226044,-0.06388594,-0.5933611,0.7529412,0.4,0.59607846
6139,0.40432072,-0.053180765,-0.56685424,0.7294118,0.3372549,0.6392157
6140,0.29357415,-0.06601705,-0.8843268,0.7294118,0.3372549,0.6392157
6141,0.044088025,-0.05863997,-0.5641739,0.11764706,0.5294118,0.49411765
6142,0.31172287,-0.051842865,-0.54706705,0.74509805,0.3372549,0.6392157
6143,0.50070065,-0.058588948,-0.8293213,0.69803923,0.38039216,0.61960787
6144,-0.2682077,-0.9602918,-0.80976933,0.22352941,0.49019608,0.50980395
6145,-0.024740862,-0.8869889,-1.030871,0.74509805,0.3372549,0.6392157
6146,0.15338461,-0.87724215,-1.0471545,0.2,0.5058824,0.5019608
6147,0.20198627,-0.8648525,-1.0820364,0.74509805,0.3372549,0.6392157
6148,0.32062447,-0.83960396,-1.108493,0.74509805,0.3372549,0.6392157
6149,0.40482914,-0.8824848,-1.0645498,0.74509805,0.3372549,0.6392157
6150,0.43474257,-0.8523182,-0.95276874,0.74509805,0.3372549,0.6392157
6151,0.46639627,-0.92763406,-0.79175746,0.74509805,0.3372549,0.6392157
6152,-0.054070015,-0.9838576,-0.9899363,0.7490196,0.34117648,0.6392157
6153,0.06557963,-0.8298739,-1.0295615,0.74509805,0.3372549,0.6392157
6154,0.3093024,-0.8481295,-0.9533389,0.7058824,0.38431373,0.61960787
6155,0.48897386,-0.8584797,-0.9540346,0.74509805,0.3372549,0.6392157
6156,0.5050691,-0.8629862,-0.8404806,0.74509805,0.3372549,0.6392157
6157,0.28841376,-0.060076084,-0.71161324,0.74509805,0.33333334,0.6431373
6158,0.5273594,-0.8685635,-0.85752416,0.74509805,0.3372549,0.6392157
6159,0.3682285,-0.04406495,-0.6601737,0.74509805,0.3372549,0.6392157
6160,0.40251994,-0.053153735,-0.7070566,0.74509805,0.3372549,0.6392157
6161,0.19203116,-0.05620199,-0.7578948,0.74509805,0.33333334,0.6431373
6162,0.5233236,-0.052630108,-0.8349598,0.69803923,0.38039216,0.61960787
6163,-0.09370861,-0.94013876,-1.0107237,0.7490196,0.34117648,0.6392157
6164,0.021654697,-0.900073,-1.1158587,0.74509805,0.33333334,0.6431373
6165,-0.13697305,-0.8660475,-0.94342166,0.21960784,0.49411765,0.5137255
6166,0.10159791,-0.93726104,-0.9930967,0.74509805,0.33333334,0.6431373
6167,0.2844418,-0.053856235,-0.735735,0.7490196,0.34117648,0.6392157
6168,0.075293235,-0.10890408,-0.37957028,0.74509805,0.33333334,0.6431373
6169,0.09936283,-0.05987565,-0.532178,0.7411765,0.33333334,0.64705884
6170,0.337168,-0.075068444,-0.8180079,0.72156864,0.39215687,0.60784316
6171,0.19311719,-0.052530166,-0.8090374,0.7490196,0.34117648,0.6392157
6172,0.10696489,-0.070675716,-0.47108403,0.7490196,0.34117648,0.6392157
6173,0.2652772,-0.06194399,-0.5621104,0.74509805,0.33333334,0.6431373
6174,0.42405808,-0.06890574,-0.82074994,0.74509805,0.33333334,0.6431373
6175,0.44111073,-0.03679922,-0.84021467,0.74509805,0.33333334,0.6431373
6176,-0.55143625,-1.0567389,-0.8784042,0.21568628,0.4862745,0.5137255
6177,-0.031024085,-0.96611446,-1.1217154,0.69803923,0.38039216,0.61960787
6178,-0.4908479,-0.9151638,-0.70846754,0.2509804,0.48235294,0.52156866
6179,-0.19273631,-0.88922876,-0.7036424,0.38039216,0.47058824,0.53333336
6180,0.08351026,-0.9296234,-0.8397663,0.7490196,0.34117648,0.6392157
6181,0.0004411042,-0.0124841565,-0.6272864,0.40784314,0.4117647,0.58431375
6182,0.30855158,-0.1319717,-0.7164174,0.7490196,0.34117648,0.6392157
6183,-0.17368709,-1.0259523,-0.94859856,0.7490196,0.34117648,0.6392157
6184,0.04028036,-0.09656088,-0.5283885,0.61960787,0.36078432,0.62352943
6185,0.09538493,-0.05047136,-0.672188,0.7490196,0.34117648,0.6392157
6186,0.09755164,-0.07545075,-0.5417752,0.69803923,0.3882353,0.61960787
6187,0.051287193,-0.050510835,-0.5669769,0.74509805,0.33333334,0.6431373
6188,-0.021589944,-0.04248948,-0.6752424,0.6431373,0.5411765,0.49019608
6189,0.17772238,-0.052057933,-0.656793,0.7137255,0.37254903,0.6156863
6190,0.03486522,-0.044228714,-0.41541025,0.8392157,0.58431375,0.35686275
6191,0.51381356,0.007273421,-0.32955882,0.7137255,0.37254903,0.6156863
6192,0.5298584,-0.8934744,-0.87569493,0.74509805,0.3372549,0.6392157
6193,-0.23033355,-0.86461025,-0.83965343,0.21960784,0.49019608,0.52156866
6194,-0.20462771,-0.07128842,-0.48045945,0.32156864,0.60784316,0.44313726
6195,-0.17676455,-0.046661343,-0.56577456,0.22745098,0.54509807,0.47843137
6196,-0.23769617,-0.055991378,-0.5021929,0.5882353,0.36078432,0.6431373
6197,-0.18202762,-0.027459765,-0.455453,0.6666667,0.7529412,0.27450982
6198,0.07152628,0.050933026,-0.5778036,0.74509805,0.33333334,0.6431373
6199,0.061672647,-0.038427975,-0.44409385,0.6901961,0.3372549,0.64705884
6200,0.16215967,-0.079570025,-0.7036115,0.74509805,0.33333334,0.6431373
6201,-0.3110943,-0.108674586,-0.55644035,0.6156863,0.36078432,0.627451
6202,0.21117897,-0.044609632,-0.7081901,0.74509805,0.33333334,0.6431373
6203,0.09925834,-0.09808296,-0.53600466,0.74509805,0.33333334,0.6431373
6204,-0.5972706,-0.8142625,-0.77789205,0.46666667,0.49019608,0.52156866
6205,0.09909501,-0.063680634,-0.5309729,0.72156864,0.3372549,0.6431373
6206,-0.21867536,-0.06109063,-0.5226333,0.52156866,0.54509807,0.47843137
6207,-0.78685385,-0.86403793,-0.85707384,0.62352943,0.4627451,0.53333336
6208,0.39034832,-0.04838812,-0.7344535,0.72156864,0.3372549,0.6431373
6209,-0.34707546,-0.08560848,-0.45576724,0.5803922,0.38431373,0.6117647
6210,-0.5765519,-0.0758217,-0.33689812,0.5647059,0.3882353,0.6117647
6211,-0.49886414,-0.053748276,-0.30870828,0.09411765,0.52156866,0.49411765
6212,-0.5671235,-0.051585358,-0.46146992,0.18431373,0.5921569,0.47843137
6213,-0.22220476,-0.044670906,-0.47912025,0.6039216,0.38431373,0.6313726
6214,-0.13145046,-0.053649034,-0.5720522,0.26666668,0.5568628,0.47058824
6215,0.06322045,-0.045847785,-0.5382728,0.7411765,0.33333334,0.64705884
6216,-0.26841792,-0.11658506,-0.6022989,0.5882353,0.5176471,0.50980395
6217,-0.78952485,-0.046660643,-0.26322776,0.1254902,0.5529412,0.4745098
